purchase_id,customer_id,product_category,product_name,quantity,price_per_item,purchase_date,customer_state,shipping_method,total_price
P12225,C0088,Books,T-Shirt,2,129.46,2024-01-23,NY,Overnight,258.92
P12229,C0099,Clothing,Magazine,3,247.14,2024-06-24,NY,Standard,741.42
P12235,C0251,Home & Garden,T-Shirt,5,418.95,2024-10-14,CA,Overnight,2094.75
P12241,C0308,Sports,Running Shoes,5,41.1,2024-01-08,NY,Express,205.5
P12245,C0387,Home & Garden,Jacket,4,289.93,2024-01-09,NY,Overnight,1159.72
P12247,C0123,Home & Garden,Tablet,4,151.8,2024-04-19,CA,Standard,607.2
P12248,C0009,Home & Garden,Shoes,5,47.07,2024-04-30,CA,Overnight,235.35
P12249,C0012,Clothing,Cookbook,4,201.8,2024-12-11,NY,Overnight,807.2
P12251,C0454,Home & Garden,T-Shirt,4,30.82,2024-07-28,CA,Express,123.28
P12252,C0230,Electronics,Monitor,4,325.95,2024-06-22,NY,Overnight,1303.8
P12253,C0404,Electronics,Tablet,4,210.09,2024-01-26,NY,Express,840.36
P12259,C0011,Sports,Yoga Mat,5,16.25,2024-01-14,NY,Overnight,81.25
P12260,C0457,Home & Garden,T-Shirt,4,309.76,2024-07-28,CA,Overnight,1239.04
P12271,C0489,Clothing,Jacket,2,57.81,2024-08-15,NY,Express,115.62
P12273,C0219,Sports,Novel,3,388.11,2024-11-08,NY,Overnight,1164.33
P12274,C0202,Clothing,Laptop,3,309.23,2024-04-04,CA,Express,927.69
P12275,C0156,Clothing,Tablet,5,496.45,2024-11-08,NY,Standard,2482.25
P12285,C0078,Sports,Cushion,3,96.3,2024-02-23,NY,Standard,288.9
P12287,C0292,Sports,Yoga Mat,4,361.93,2024-11-29,NY,Express,1447.72
P12290,C0404,Clothing,Garden Tools,5,319.56,2024-07-23,CA,Express,1597.8
P12300,C0358,Sports,Novel,2,176.64,2024-06-07,CA,Standard,353.28
P12302,C0321,Home & Garden,Shoes,2,353.55,2024-01-09,CA,Standard,707.1
P12306,C0100,Clothing,Jacket,3,423.89,2024-08-15,NY,Standard,1271.67
P12314,C0451,Electronics,Garden Tools,3,384.68,2024-11-17,NY,Overnight,1154.04
P12316,C0031,Home & Garden,Cushion,2,296.35,2024-06-30,NY,Standard,592.7
P12322,C0231,Sports,Plant Pot,3,360.92,2024-01-17,NY,Standard,1082.76
P12323,C0300,Books,Running Shoes,4,475.01,2024-01-21,NY,Overnight,1900.04
P12339,C0395,Electronics,Monitor,5,429.92,2024-06-28,NY,Overnight,2149.6
P12341,C0205,Books,Basketball,5,208.86,2024-10-30,NY,Express,1044.3000000000002
P12342,C0345,Electronics,Rug,5,103.8,2024-07-13,NY,Express,519.0
P12344,C0365,Home & Garden,Plant Pot,2,262.51,2024-10-12,CA,Standard,525.02
P12348,C0298,Sports,Novel,3,408.41,2024-05-04,CA,Overnight,1225.23
P12352,C0169,Home & Garden,Basketball,4,198.56,2024-07-27,NY,Express,794.24
P12356,C0069,Home & Garden,Jacket,2,18.96,2024-12-01,CA,Express,37.92
P12363,C0197,Clothing,Yoga Mat,5,479.07,2024-07-11,NY,Express,2395.35
P12365,C0468,Sports,Cushion,3,354.34,2024-11-17,NY,Standard,1063.02
P12375,C0269,Clothing,Headphones,4,212.4,2024-06-19,NY,Overnight,849.6
P12378,C0202,Sports,Garden Tools,5,88.01,2024-05-21,CA,Standard,440.05
P12381,C0424,Home & Garden,Smartphone,3,391.11,2024-04-27,CA,Express,1173.33
P12382,C0491,Sports,Hat,2,28.06,2024-09-06,CA,Standard,56.12
P12385,C0024,Sports,Garden Tools,3,322.01,2024-01-17,CA,Standard,966.03
P12388,C0289,Electronics,Rug,2,381.08,2024-04-28,NY,Express,762.16
P12389,C0265,Books,Tennis Racket,2,309.79,2024-12-01,NY,Overnight,619.58
P12404,C0030,Books,Running Shoes,5,358.33,2024-08-30,NY,Standard,1791.6499999999999
P12411,C0086,Clothing,Novel,5,382.03,2024-04-29,NY,Express,1910.1499999999999
P12416,C0214,Clothing,Tennis Racket,4,489.94,2024-08-15,NY,Express,1959.76
P12417,C0418,Sports,Hat,5,336.19,2024-11-26,CA,Overnight,1680.95
P12423,C0385,Home & Garden,Jacket,5,388.97,2024-04-19,CA,Overnight,1944.8500000000001
P12433,C0028,Electronics,Shoes,3,370.01,2024-11-30,NY,Overnight,1110.03
P12446,C0363,Books,Monitor,4,40.45,2024-06-19,NY,Overnight,161.8
P12451,C0280,Home & Garden,Tablet,4,445.29,2024-03-10,CA,Overnight,1781.16
P12455,C0446,Sports,Jeans,4,362.12,2024-05-27,CA,Standard,1448.48
P12456,C0319,Clothing,Hat,4,186.16,2024-09-18,NY,Overnight,744.64
P12461,C0101,Electronics,Cushion,3,179.89,2024-07-15,CA,Overnight,539.67
P12467,C0480,Books,Monitor,3,210.56,2024-10-08,CA,Standard,631.6800000000001
P12470,C0183,Electronics,Lamp,4,304.68,2024-02-07,CA,Overnight,1218.72
P12474,C0499,Clothing,Laptop,5,21.4,2024-04-27,NY,Express,107.0
P12481,C0321,Electronics,Magazine,2,295.2,2024-03-23,CA,Overnight,590.4
P12488,C0131,Clothing,Jacket,4,329.74,2024-06-24,CA,Overnight,1318.96
P12499,C0221,Books,Shoes,2,473.58,2024-06-16,CA,Express,947.16
P12503,C0042,Electronics,Yoga Mat,5,494.35,2024-05-30,NY,Express,2471.75
P12510,C0245,Books,Basketball,5,355.65,2024-09-04,CA,Overnight,1778.25
P12511,C0035,Electronics,Magazine,3,25.33,2024-12-20,CA,Express,75.99
P12513,C0047,Clothing,Rug,4,143.79,2024-07-26,NY,Standard,575.16
P12516,C0078,Home & Garden,Smartphone,5,339.29,2024-04-19,NY,Overnight,1696.45
P12518,C0227,Sports,Plant Pot,2,300.83,2024-10-11,NY,Express,601.66
P12524,C0269,Electronics,Garden Tools,2,248.94,2024-11-08,CA,Express,497.88
P12526,C0317,Electronics,Tablet,5,340.48,2024-01-23,CA,Standard,1702.4
P12531,C0457,Clothing,Rug,2,246.83,2024-02-27,NY,Express,493.66
P12533,C0046,Books,Laptop,3,374.37,2024-11-07,NY,Standard,1123.1100000000001
P12534,C0166,Clothing,Novel,3,470.5,2024-09-21,NY,Standard,1411.5
P12537,C0403,Electronics,Rug,5,121.5,2024-01-15,CA,Express,607.5
P12542,C0142,Home & Garden,Magazine,2,300.47,2024-03-29,CA,Standard,600.94
P12545,C0078,Electronics,Cushion,3,319.68,2024-06-29,NY,Express,959.04
P12547,C0368,Home & Garden,Lamp,2,453.8,2024-02-10,CA,Overnight,907.6
P12550,C0383,Sports,Yoga Mat,4,248.65,2024-07-07,NY,Standard,994.6
P12551,C0243,Sports,Rug,3,298.94,2024-06-18,CA,Overnight,896.8199999999999
P12555,C0181,Sports,Textbook,4,454.9,2024-02-22,NY,Standard,1819.6
P12556,C0261,Electronics,Jeans,5,142.78,2024-11-28,CA,Standard,713.9
P12560,C0031,Home & Garden,Novel,4,294.35,2024-05-04,NY,Express,1177.4
P12565,C0200,Electronics,Yoga Mat,4,343.42,2024-08-19,NY,Overnight,1373.68
P12571,C0085,Books,Shoes,4,231.85,2024-01-24,CA,Standard,927.4
P12578,C0389,Books,Running Shoes,5,414.14,2024-07-03,CA,Express,2070.7
P12583,C0398,Home & Garden,Cushion,5,13.8,2024-09-16,NY,Standard,69.0
P12590,C0083,Electronics,Cookbook,2,52.69,2024-02-02,CA,Express,105.38
P12591,C0169,Books,Laptop,5,47.82,2024-07-29,CA,Express,239.1
P12609,C0118,Books,Plant Pot,4,215.59,2024-07-03,CA,Overnight,862.36
P12612,C0135,Home & Garden,Basketball,2,476.17,2024-05-08,NY,Express,952.34
P12621,C0335,Electronics,Dumbbells,3,74.43,2024-04-11,CA,Standard,223.29000000000002
P12626,C0463,Electronics,Cookbook,3,18.58,2024-02-07,NY,Express,55.739999999999995
P12629,C0234,Books,Jeans,4,262.09,2024-04-29,NY,Overnight,1048.36
P12631,C0223,Books,Tennis Racket,2,33.24,2024-05-25,NY,Standard,66.48
P12633,C0197,Electronics,Dumbbells,2,258.62,2024-12-04,CA,Standard,517.24
P12638,C0465,Sports,Yoga Mat,4,441.78,2024-07-11,NY,Overnight,1767.12
P12640,C0073,Home & Garden,Plant Pot,2,131.94,2024-04-23,CA,Standard,263.88
P12643,C0214,Electronics,Jacket,5,473.43,2024-06-17,NY,Express,2367.15
P12650,C0028,Electronics,Cookbook,2,55.02,2024-06-27,CA,Overnight,110.04
P12652,C0037,Home & Garden,Novel,3,489.16,2024-07-26,CA,Express,1467.48
P12658,C0241,Clothing,Jacket,3,177.3,2024-12-10,CA,Express,531.9000000000001
P12659,C0154,Electronics,Basketball,2,127.53,2024-04-16,CA,Overnight,255.06
P12660,C0093,Books,Garden Tools,4,303.17,2024-08-05,CA,Overnight,1212.68
P12661,C0232,Books,Shoes,5,420.69,2024-07-16,CA,Overnight,2103.45
P12662,C0233,Books,Shoes,3,374.67,2024-01-01,CA,Standard,1124.01
P12665,C0329,Sports,Tablet,5,263.75,2024-09-06,NY,Express,1318.75
P12670,C0096,Clothing,Tablet,5,87.49,2024-01-16,CA,Overnight,437.45
P12673,C0102,Sports,Smartphone,4,447.23,2024-04-16,CA,Standard,1788.92
P12684,C0465,Books,Shoes,2,422.91,2024-09-24,CA,Overnight,845.82
P12690,C0109,Home & Garden,Jeans,4,333.27,2024-12-18,CA,Overnight,1333.08
P12692,C0423,Home & Garden,Tennis Racket,4,19.96,2024-02-18,CA,Express,79.84
P12695,C0493,Electronics,Magazine,2,486.18,2024-10-19,CA,Overnight,972.36
P12702,C0209,Sports,Tennis Racket,3,104.45,2024-03-06,CA,Express,313.35
P12705,C0324,Home & Garden,Yoga Mat,2,377.81,2024-07-09,CA,Standard,755.62
P12708,C0449,Sports,Laptop,4,399.82,2024-01-25,NY,Standard,1599.28
P12709,C0459,Clothing,Tablet,2,21.84,2024-04-13,NY,Express,43.68
P12711,C0413,Clothing,Laptop,3,217.53,2024-04-27,NY,Standard,652.59
P12715,C0111,Clothing,Hat,3,374.54,2024-08-06,NY,Express,1123.6200000000001
P12718,C0116,Home & Garden,Rug,3,73.94,2024-05-27,NY,Overnight,221.82
P12722,C0247,Sports,Shoes,5,55.51,2024-12-06,NY,Overnight,277.55
P12726,C0467,Clothing,T-Shirt,2,121.85,2024-07-02,NY,Standard,243.7
P12728,C0084,Electronics,Textbook,2,147.87,2024-09-30,NY,Standard,295.74
P12731,C0409,Home & Garden,Tennis Racket,5,315.1,2024-12-15,CA,Express,1575.5
P12733,C0346,Electronics,Tennis Racket,4,46.48,2024-12-21,CA,Overnight,185.92
P12735,C0248,Clothing,Laptop,4,216.51,2024-11-09,NY,Standard,866.04
P12736,C0450,Clothing,Basketball,3,328.49,2024-06-21,CA,Express,985.47
P12741,C0080,Sports,Shoes,5,416.86,2024-12-29,CA,Standard,2084.3
P12743,C0432,Clothing,Plant Pot,2,361.96,2024-09-22,NY,Standard,723.92
P12744,C0435,Books,Shoes,4,162.28,2024-01-04,NY,Express,649.12
P12745,C0211,Home & Garden,Lamp,3,374.57,2024-09-28,CA,Express,1123.71
P12746,C0040,Clothing,T-Shirt,5,374.52,2024-11-08,NY,Standard,1872.6
P12747,C0304,Books,Yoga Mat,5,269.41,2024-12-15,NY,Standard,1347.0500000000002
P12748,C0183,Electronics,Tennis Racket,2,229.95,2024-06-13,CA,Overnight,459.9
P12750,C0306,Books,Basketball,3,422.83,2024-12-09,CA,Overnight,1268.49
P12753,C0264,Home & Garden,Novel,4,377.29,2024-04-14,NY,Overnight,1509.16
P12758,C0023,Sports,Smartphone,3,17.67,2024-05-07,CA,Standard,53.010000000000005
P12761,C0012,Clothing,Lamp,4,24.51,2024-11-17,NY,Express,98.04
P12775,C0203,Sports,Plant Pot,3,210.72,2024-05-15,CA,Overnight,632.16
P12780,C0087,Electronics,Magazine,4,35.6,2024-11-24,NY,Overnight,142.4
P12781,C0142,Books,T-Shirt,2,212.63,2024-10-11,NY,Standard,425.26
P12785,C0153,Home & Garden,Rug,2,30.83,2024-05-10,NY,Overnight,61.66
P12800,C0042,Books,Textbook,5,334.6,2024-02-02,CA,Express,1673.0
P12814,C0234,Home & Garden,Hat,3,458.29,2024-09-24,CA,Overnight,1374.8700000000001
P12819,C0068,Electronics,Basketball,3,457.04,2024-01-30,NY,Express,1371.1200000000001
P12824,C0365,Books,Smartphone,3,182.95,2024-01-02,NY,Express,548.8499999999999
P12844,C0177,Home & Garden,Novel,3,295.34,2024-02-28,NY,Express,886.02
P12847,C0455,Electronics,Hat,4,89.81,2024-05-21,CA,Express,359.24
P12856,C0431,Electronics,Shoes,4,402.61,2024-09-04,NY,Standard,1610.44
P12858,C0366,Sports,Tablet,5,187.11,2024-05-05,NY,Express,935.5500000000001
P12862,C0383,Electronics,Tablet,2,100.37,2024-04-14,CA,Standard,200.74
P12868,C0487,Books,Jeans,2,393.98,2024-05-06,NY,Express,787.96
P12870,C0130,Clothing,Smartphone,5,405.35,2024-09-24,NY,Express,2026.75
P12874,C0124,Electronics,Yoga Mat,3,139.87,2024-04-02,NY,Standard,419.61
P12878,C0377,Electronics,Cushion,4,214.97,2024-12-09,CA,Overnight,859.88
P12881,C0155,Electronics,Garden Tools,4,319.25,2024-02-24,NY,Express,1277.0
P12885,C0368,Electronics,Novel,4,378.72,2024-06-16,CA,Express,1514.88
P12888,C0440,Electronics,Dumbbells,2,174.2,2024-10-18,CA,Overnight,348.4
P12894,C0371,Books,Garden Tools,5,307.89,2024-10-21,NY,Standard,1539.4499999999998
P12895,C0262,Home & Garden,Cookbook,3,88.78,2024-10-22,NY,Standard,266.34000000000003
P12896,C0104,Electronics,Cookbook,3,167.64,2024-03-14,CA,Express,502.91999999999996
P12897,C0290,Books,Garden Tools,3,72.49,2024-02-22,CA,Express,217.46999999999997
P12902,C0221,Books,Basketball,2,14.53,2024-11-02,NY,Overnight,29.06
P12903,C0056,Sports,Basketball,5,43.19,2024-02-22,CA,Standard,215.95
P12904,C0292,Electronics,Garden Tools,2,498.93,2024-07-14,CA,Express,997.86
P12907,C0452,Clothing,Laptop,2,402.7,2024-01-16,NY,Express,805.4
P12909,C0023,Clothing,Laptop,3,119.49,2024-11-16,NY,Express,358.46999999999997
P12913,C0251,Clothing,Running Shoes,2,434.98,2024-09-06,CA,Standard,869.96
P12918,C0297,Home & Garden,Garden Tools,2,390.78,2024-10-29,CA,Standard,781.56
P12924,C0225,Clothing,Tennis Racket,2,182.6,2024-06-02,CA,Express,365.2
P12929,C0493,Books,Cookbook,5,437.6,2024-11-09,CA,Standard,2188.0
P12936,C0468,Sports,Cookbook,4,264.43,2024-02-29,CA,Standard,1057.72
P12938,C0428,Clothing,Hat,3,141.39,2024-08-13,NY,Standard,424.16999999999996
P12948,C0325,Books,Lamp,4,208.14,2024-09-02,CA,Express,832.56
P12949,C0219,Sports,Yoga Mat,2,302.63,2024-11-05,NY,Overnight,605.26
P12955,C0122,Sports,Cushion,2,104.92,2024-12-07,CA,Express,209.84
P12956,C0047,Home & Garden,Magazine,2,73.57,2024-12-19,CA,Overnight,147.14
P12959,C0010,Sports,Cushion,2,493.58,2024-11-23,NY,Standard,987.16
P12960,C0092,Home & Garden,Tennis Racket,5,246.71,2024-07-03,CA,Overnight,1233.55
P12978,C0319,Home & Garden,Textbook,4,368.93,2024-03-26,NY,Standard,1475.72
P12983,C0430,Clothing,Laptop,4,242.64,2024-03-10,CA,Standard,970.56
P12994,C0426,Books,Smartphone,4,405.56,2024-12-25,CA,Standard,1622.24
P12995,C0112,Books,Basketball,3,230.31,2024-10-28,NY,Standard,690.9300000000001
P12999,C0057,Electronics,Tennis Racket,2,402.55,2024-06-28,CA,Standard,805.1
P13001,C0015,Electronics,T-Shirt,5,227.64,2024-06-04,NY,Overnight,1138.1999999999998
P13002,C0455,Books,Cookbook,5,125.53,2024-03-16,CA,Express,627.65
P13009,C0459,Home & Garden,Novel,2,250.05,2024-04-13,CA,Express,500.1
P13011,C0463,Electronics,Smartphone,5,153.11,2024-02-24,CA,Overnight,765.5500000000001
P13014,C0147,Clothing,Novel,5,99.44,2024-07-13,NY,Express,497.2
P13015,C0435,Books,Shoes,4,357.6,2024-11-07,NY,Express,1430.4
P13018,C0064,Books,Jeans,5,61.74,2024-02-11,CA,Overnight,308.7
P13035,C0179,Books,Laptop,5,473.91,2024-12-12,CA,Standard,2369.55
P13038,C0407,Electronics,Jeans,4,361.58,2024-05-22,CA,Express,1446.32
P13044,C0084,Books,Lamp,5,193.23,2024-11-17,CA,Standard,966.15
P13051,C0041,Home & Garden,Lamp,3,164.08,2024-07-17,NY,Express,492.24
P13061,C0134,Sports,Yoga Mat,4,158.17,2024-12-19,CA,Standard,632.68
P13062,C0175,Electronics,Cookbook,2,326.33,2024-01-11,CA,Overnight,652.66
P13063,C0356,Clothing,Basketball,3,353.11,2024-08-23,NY,Overnight,1059.33
P13066,C0267,Books,Yoga Mat,2,454.33,2024-03-13,NY,Standard,908.66
P13080,C0463,Electronics,Garden Tools,4,332.49,2024-02-13,CA,Overnight,1329.96
P13081,C0290,Sports,Garden Tools,3,436.94,2024-09-10,CA,Standard,1310.82
P13082,C0477,Electronics,Jeans,2,377.49,2024-10-14,CA,Overnight,754.98
P13083,C0032,Sports,Cookbook,4,201.57,2024-03-09,NY,Standard,806.28
P13087,C0092,Clothing,Basketball,3,337.77,2024-05-28,NY,Express,1013.31
P13093,C0224,Sports,Dumbbells,3,60.19,2024-03-05,CA,Standard,180.57
P13099,C0055,Sports,T-Shirt,4,226.96,2024-10-21,NY,Standard,907.84
P13112,C0289,Books,Laptop,5,381.09,2024-09-05,CA,Express,1905.4499999999998
P13114,C0455,Home & Garden,Plant Pot,5,165.4,2024-05-26,NY,Express,827.0
P13117,C0348,Sports,Cushion,3,309.98,2024-04-02,NY,Overnight,929.94
P13118,C0374,Electronics,Headphones,5,248.78,2024-10-18,NY,Express,1243.9
P13125,C0178,Books,Cushion,2,295.14,2024-03-03,CA,Express,590.28
P13129,C0242,Sports,Basketball,3,239.12,2024-05-12,CA,Express,717.36
P13138,C0069,Sports,Rug,2,145.91,2024-11-23,NY,Overnight,291.82
P13153,C0265,Clothing,Cookbook,3,354.45,2024-10-08,NY,Standard,1063.35
P13155,C0076,Sports,Textbook,3,101.4,2024-10-21,NY,Overnight,304.20000000000005
P13157,C0317,Home & Garden,Garden Tools,4,307.25,2024-07-27,CA,Standard,1229.0
P13158,C0487,Sports,T-Shirt,2,442.51,2024-11-25,CA,Standard,885.02
P13160,C0351,Electronics,Magazine,2,287.89,2024-02-02,CA,Standard,575.78
P13162,C0022,Sports,Shoes,3,272.39,2024-05-21,CA,Standard,817.17
P13164,C0165,Clothing,Laptop,3,487.64,2024-12-25,NY,Express,1462.92
P13175,C0266,Clothing,Magazine,5,87.62,2024-06-12,NY,Express,438.1
P13176,C0112,Books,Basketball,5,289.19,2024-12-09,NY,Express,1445.95
P13181,C0136,Sports,Garden Tools,3,234.4,2024-05-09,CA,Express,703.2
P13198,C0155,Home & Garden,Laptop,2,355.77,2024-03-19,NY,Express,711.54
P13205,C0078,Home & Garden,T-Shirt,5,71.55,2024-12-04,CA,Express,357.75
P13215,C0456,Electronics,Tennis Racket,5,301.31,2024-01-01,CA,Express,1506.55
P13219,C0463,Sports,Smartphone,3,55.33,2024-10-21,CA,Express,165.99
P13222,C0438,Electronics,Laptop,5,118.02,2024-04-07,CA,Standard,590.1
P13226,C0100,Books,Tablet,5,211.69,2024-03-31,CA,Express,1058.45
P13237,C0393,Home & Garden,Jacket,3,80.25,2024-03-16,NY,Overnight,240.75
P13245,C0272,Books,Headphones,4,16.69,2024-09-25,NY,Standard,66.76
P13262,C0395,Electronics,Tablet,2,466.0,2024-05-22,CA,Express,932.0
P13264,C0254,Clothing,Monitor,2,298.32,2024-02-23,CA,Express,596.64
P13268,C0030,Electronics,Tablet,2,87.93,2024-12-17,NY,Standard,175.86
P13271,C0240,Sports,Novel,5,34.11,2024-04-01,NY,Overnight,170.55
P13272,C0399,Books,Magazine,2,499.77,2024-01-12,CA,Overnight,999.54
P13276,C0133,Sports,Rug,4,351.4,2024-11-19,CA,Overnight,1405.6
P13279,C0123,Home & Garden,Running Shoes,2,349.73,2024-08-04,CA,Overnight,699.46
P13283,C0344,Home & Garden,Tablet,3,308.78,2024-06-10,NY,Standard,926.3399999999999
P13285,C0346,Sports,Magazine,3,303.02,2024-05-06,NY,Standard,909.06
P13286,C0079,Electronics,Jeans,5,220.74,2024-02-13,NY,Overnight,1103.7
P13288,C0269,Home & Garden,Cushion,2,13.27,2024-05-27,NY,Standard,26.54
P13290,C0210,Books,Hat,2,67.22,2024-10-02,CA,Overnight,134.44
P13292,C0139,Sports,Novel,5,93.15,2024-06-18,CA,Overnight,465.75
P13296,C0445,Home & Garden,Dumbbells,3,224.05,2024-09-10,NY,Express,672.1500000000001
P13301,C0242,Books,Dumbbells,3,470.03,2024-08-19,NY,Express,1410.09
P13303,C0374,Electronics,Headphones,2,442.51,2024-07-04,NY,Overnight,885.02
P13306,C0275,Books,Cushion,3,499.24,2024-12-01,NY,Standard,1497.72
P13307,C0272,Books,Tablet,2,498.0,2024-07-13,CA,Standard,996.0
P13310,C0088,Sports,Smartphone,5,250.79,2024-11-05,NY,Overnight,1253.95
P13315,C0049,Home & Garden,Cookbook,3,164.45,2024-03-14,CA,Standard,493.34999999999997
P13317,C0410,Home & Garden,Monitor,2,80.05,2024-04-06,CA,Standard,160.1
P13319,C0464,Books,Cookbook,3,113.2,2024-11-01,NY,Overnight,339.6
P13324,C0480,Sports,Shoes,2,155.43,2024-03-09,CA,Overnight,310.86
P13331,C0389,Clothing,Cushion,2,470.22,2024-05-19,CA,Standard,940.44
P13333,C0477,Home & Garden,Basketball,4,51.5,2024-05-24,NY,Overnight,206.0
P13339,C0216,Electronics,Novel,2,434.14,2024-03-04,NY,Overnight,868.28
P13343,C0426,Books,Tablet,5,43.13,2024-09-07,CA,Standard,215.65
P13346,C0432,Clothing,Garden Tools,5,240.82,2024-12-17,CA,Overnight,1204.1
P13349,C0081,Electronics,Tennis Racket,3,376.62,2024-03-03,CA,Express,1129.8600000000001
P13357,C0496,Home & Garden,Running Shoes,4,256.56,2024-04-03,NY,Express,1026.24
P13365,C0027,Books,Dumbbells,5,326.89,2024-04-25,NY,Express,1634.4499999999998
P13366,C0371,Clothing,Headphones,3,242.65,2024-10-10,NY,Express,727.95
P13367,C0475,Clothing,Jacket,2,396.91,2024-02-05,NY,Standard,793.82
P13374,C0027,Sports,Dumbbells,5,347.3,2024-12-29,NY,Standard,1736.5
P13376,C0024,Clothing,Rug,2,204.31,2024-01-07,NY,Express,408.62
P13377,C0202,Books,Textbook,5,205.16,2024-07-01,NY,Standard,1025.8
P13382,C0220,Home & Garden,Laptop,3,196.01,2024-11-18,NY,Overnight,588.03
P13384,C0308,Electronics,T-Shirt,2,216.99,2024-01-29,CA,Express,433.98
P13386,C0009,Clothing,Shoes,2,481.89,2024-08-12,NY,Overnight,963.78
P13389,C0285,Sports,Yoga Mat,2,227.56,2024-12-28,NY,Standard,455.12
P13392,C0131,Sports,Shoes,5,19.28,2024-01-30,NY,Overnight,96.4
P13397,C0409,Books,Textbook,5,23.04,2024-02-29,CA,Express,115.19999999999999
P13401,C0376,Electronics,Shoes,3,478.66,2024-05-14,CA,Overnight,1435.98
P13404,C0500,Electronics,Cookbook,3,232.33,2024-03-26,NY,Overnight,696.99
P13406,C0337,Clothing,Rug,4,150.59,2024-06-24,NY,Express,602.36
P13415,C0464,Sports,Cushion,4,418.44,2024-06-05,NY,Standard,1673.76
P13425,C0228,Electronics,Yoga Mat,4,179.44,2024-04-12,NY,Standard,717.76
P13429,C0028,Clothing,Jacket,2,191.87,2024-09-12,NY,Standard,383.74
P13433,C0201,Sports,Plant Pot,4,158.97,2024-05-16,NY,Overnight,635.88
P13435,C0002,Home & Garden,Shoes,3,367.41,2024-04-23,NY,Express,1102.23
P13439,C0190,Home & Garden,Cookbook,2,309.66,2024-06-25,NY,Standard,619.32
P13442,C0287,Home & Garden,Textbook,2,171.95,2024-04-28,NY,Standard,343.9
P13448,C0065,Sports,Jeans,3,483.82,2024-03-05,NY,Overnight,1451.46
P13449,C0138,Books,Basketball,5,216.31,2024-01-13,CA,Overnight,1081.55
P13451,C0078,Sports,Rug,4,380.25,2024-08-24,CA,Standard,1521.0
P13459,C0463,Home & Garden,Lamp,4,418.48,2024-04-14,CA,Overnight,1673.92
P13463,C0017,Electronics,Shoes,3,83.9,2024-04-25,CA,Express,251.70000000000002
P13471,C0341,Books,Tennis Racket,3,123.08,2024-06-05,NY,Express,369.24
P13472,C0279,Clothing,Jeans,4,236.61,2024-03-01,NY,Overnight,946.44
P13473,C0366,Electronics,Headphones,3,361.64,2024-03-05,NY,Express,1084.92
P13477,C0100,Clothing,Garden Tools,2,373.43,2024-10-23,CA,Overnight,746.86
P13479,C0498,Electronics,Smartphone,5,367.48,2024-01-26,CA,Standard,1837.4
P13484,C0389,Home & Garden,Rug,2,192.43,2024-08-28,NY,Overnight,384.86
P13485,C0292,Electronics,Novel,5,285.87,2024-11-19,CA,Overnight,1429.35
P13492,C0048,Books,Cookbook,4,242.2,2024-05-31,NY,Express,968.8
P13501,C0337,Books,Laptop,5,187.63,2024-05-31,NY,Overnight,938.15
P13503,C0498,Books,Cushion,4,39.9,2024-10-21,NY,Standard,159.6
P13504,C0004,Home & Garden,Hat,5,268.94,2024-09-02,CA,Standard,1344.7
P13506,C0203,Electronics,Headphones,3,14.09,2024-12-21,CA,Standard,42.269999999999996
P13512,C0492,Clothing,Running Shoes,3,331.17,2024-02-15,NY,Standard,993.51
P13517,C0254,Books,Running Shoes,4,350.68,2024-07-03,NY,Express,1402.72
P13520,C0253,Electronics,Headphones,2,165.43,2024-01-15,CA,Standard,330.86
P13521,C0243,Clothing,Cushion,5,342.12,2024-05-15,CA,Standard,1710.6
P13526,C0325,Sports,Shoes,2,261.71,2024-02-14,NY,Standard,523.42
P13527,C0314,Home & Garden,Lamp,5,388.06,2024-06-17,NY,Standard,1940.3
P13528,C0259,Books,Dumbbells,4,65.21,2024-07-24,NY,Overnight,260.84
P13532,C0006,Clothing,Laptop,5,408.42,2024-03-31,NY,Overnight,2042.1000000000001
P13536,C0321,Books,Cushion,2,16.05,2024-09-09,NY,Express,32.1
P13540,C0394,Books,Magazine,4,79.26,2024-10-21,CA,Overnight,317.04
P13547,C0125,Electronics,T-Shirt,2,36.2,2024-12-28,CA,Standard,72.4
P13551,C0492,Electronics,Magazine,4,422.13,2024-08-08,CA,Standard,1688.52
